date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:59:55	126909/126909	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:36%20GMT	https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/admin-dashboard.html	(from )
11:59:56	240/240	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Jan%202024%2003:59:56%20GMT	https://smarthr.dreamstechnologies.com/robots.txt		(from )
11:59:57	1119/1119	---M--	200	added ('OK')	image/png	etag:%2245f-60a70d798e380%22	https://smarthr.dreamstechnologies.com/html/template/assets/img/favicon.png	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/img/favicon.png	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
11:59:57	232953/232953	---M-Z	200	added ('OK')	text/css	etag:%2238df9-60ac22e3dd000-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/css/bootstrap.min.css	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/css/bootstrap.min.css	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
11:59:57	80831/80831	---M-Z	200	added ('OK')	text/css	etag:%2213bbf-60ac22e3dd000-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/fontawesome/css/fontawesome.min.css	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/fontawesome/css/fontawesome.min.css	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
11:59:57	102225/102225	---M-Z	200	added ('OK')	text/css	etag:%2218f51-60ac22e3dd000-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/fontawesome/css/all.min.css	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/fontawesome/css/all.min.css	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
11:59:57	89730/89730	---M-Z	200	added ('OK')	text/css	etag:%2215e82-60a70d77a5f00-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/css/line-awesome.min.css	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/css/line-awesome.min.css	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
11:59:58	1227/1227	---M-Z	200	added ('OK')	text/css	etag:%224cb-60a70d77a5f00-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/css/material.css	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/css/material.css	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
11:59:58	435/435	---M-Z	200	added ('OK')	text/css	etag:%221b3-60a70d798e380-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/morris/morris.css	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/morris/morris.css	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
11:59:58	290610/290610	---M-Z	200	added ('OK')	text/css	etag:%2246f32-60ad1df3ca480-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/css/style.css	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/css/style.css	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
11:59:58	4549/4549	---M--	200	added ('OK')	image/png	etag:%2211c5-60a70d798e380%22	https://smarthr.dreamstechnologies.com/html/template/assets/img/logo.png	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/img/logo.png	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
11:59:59	2465/2465	---M--	200	added ('OK')	image/png	etag:%229a1-60a70d798e380%22	https://smarthr.dreamstechnologies.com/html/template/assets/img/logo2.png	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/img/logo2.png	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
11:59:59	3793/3793	---M--	200	added ('OK')	image/png	etag:%22ed1-60a70d798e380%22	https://smarthr.dreamstechnologies.com/html/template/assets/img/flags/us.png	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/img/flags/us.png	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
11:59:59	2838/2838	---M--	200	added ('OK')	image/png	etag:%22b16-60a70d798e380%22	https://smarthr.dreamstechnologies.com/html/template/assets/img/flags/fr.png	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/img/flags/fr.png	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
11:59:59	3358/3358	---M--	200	added ('OK')	image/png	etag:%22d1e-60a70d798e380%22	https://smarthr.dreamstechnologies.com/html/template/assets/img/flags/es.png	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/img/flags/es.png	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:00	2832/2832	---M--	200	added ('OK')	image/png	etag:%22b10-60a70d798e380%22	https://smarthr.dreamstechnologies.com/html/template/assets/img/flags/de.png	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/img/flags/de.png	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:03	101101/101101	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:36%20GMT	https://smarthr.dreamstechnologies.com/html/template/activities.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/activities.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:04	10750/10750	---M--	200	added ('OK')	image/jpeg	etag:%2229fe-60a70d798e380%22	https://smarthr.dreamstechnologies.com/html/template/assets/img/profiles/avatar-02.jpg	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/img/profiles/avatar-02.jpg	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:04	35746/35746	---M--	200	added ('OK')	image/jpeg	etag:%228ba2-60a70d798e380%22	https://smarthr.dreamstechnologies.com/html/template/assets/img/profiles/avatar-03.jpg	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/img/profiles/avatar-03.jpg	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:06	42690/42690	---M--	200	added ('OK')	image/jpeg	etag:%22a6c2-60a70d798e380%22	https://smarthr.dreamstechnologies.com/html/template/assets/img/profiles/avatar-06.jpg	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/img/profiles/avatar-06.jpg	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:06	27502/27502	---M--	200	added ('OK')	image/jpeg	etag:%226b6e-60a70d798e380%22	https://smarthr.dreamstechnologies.com/html/template/assets/img/profiles/avatar-17.jpg	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/img/profiles/avatar-17.jpg	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:07	33675/33675	---M--	200	added ('OK')	image/jpeg	etag:%22838b-60a70d798e380%22	https://smarthr.dreamstechnologies.com/html/template/assets/img/profiles/avatar-13.jpg	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/img/profiles/avatar-13.jpg	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:07	105658/105658	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:36%20GMT	https://smarthr.dreamstechnologies.com/html/template/chat.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/chat.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:08	26421/26421	---M--	200	added ('OK')	image/jpeg	etag:%226735-60a70d798e380%22	https://smarthr.dreamstechnologies.com/html/template/assets/img/profiles/avatar-09.jpg	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/img/profiles/avatar-09.jpg	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:08	10016/10016	---M--	200	added ('OK')	image/jpeg	etag:%222720-60a70d798e380%22	https://smarthr.dreamstechnologies.com/html/template/assets/img/profiles/avatar-05.jpg	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/img/profiles/avatar-05.jpg	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:08	10675/10675	---M--	200	added ('OK')	image/jpeg	etag:%2229b3-60a70d798e380%22	https://smarthr.dreamstechnologies.com/html/template/assets/img/profiles/avatar-08.jpg	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/img/profiles/avatar-08.jpg	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:09	34236/34236	---M--	200	added ('OK')	image/jpeg	etag:%2285bc-60a70d798e380%22	https://smarthr.dreamstechnologies.com/html/template/assets/img/profiles/avatar-21.jpg	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/img/profiles/avatar-21.jpg	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:09	165026/165026	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:38%20GMT	https://smarthr.dreamstechnologies.com/html/template/profile.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/profile.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:10	67261/67261	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:38%20GMT	https://smarthr.dreamstechnologies.com/html/template/settings.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/settings.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:10	3670/3670	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:38%20GMT	https://smarthr.dreamstechnologies.com/html/template/index.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/index.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:11	104704/104704	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:36%20GMT	https://smarthr.dreamstechnologies.com/html/template/employee-dashboard.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/employee-dashboard.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:11	93042/93042	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:38%20GMT	https://smarthr.dreamstechnologies.com/html/template/voice-call.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/voice-call.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:11	92542/92542	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:38%20GMT	https://smarthr.dreamstechnologies.com/html/template/video-call.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/video-call.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:11	64939/64939	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:38%20GMT	https://smarthr.dreamstechnologies.com/html/template/outgoing-call.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/outgoing-call.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:12	64725/64725	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:38%20GMT	https://smarthr.dreamstechnologies.com/html/template/incoming-call.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/incoming-call.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:12	102853/102853	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:36%20GMT	https://smarthr.dreamstechnologies.com/html/template/events.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/events.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:12	117489/117489	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:36%20GMT	https://smarthr.dreamstechnologies.com/html/template/contacts.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/contacts.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:13	72132/72132	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:38%20GMT	https://smarthr.dreamstechnologies.com/html/template/inbox.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/inbox.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:13	118771/118771	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:36%20GMT	https://smarthr.dreamstechnologies.com/html/template/file-manager.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/file-manager.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:13	148351/148351	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:36%20GMT	https://smarthr.dreamstechnologies.com/html/template/employees.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/employees.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:14	105019/105019	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:36%20GMT	https://smarthr.dreamstechnologies.com/html/template/holidays.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/holidays.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:14	133319/133319	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:38%20GMT	https://smarthr.dreamstechnologies.com/html/template/leaves.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/leaves.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:14	116345/116345	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:38%20GMT	https://smarthr.dreamstechnologies.com/html/template/leaves-employee.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/leaves-employee.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:14	122926/122926	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:38%20GMT	https://smarthr.dreamstechnologies.com/html/template/leave-settings.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/leave-settings.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:15	149194/149194	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:36%20GMT	https://smarthr.dreamstechnologies.com/html/template/attendance.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/attendance.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:15	104991/104991	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:36%20GMT	https://smarthr.dreamstechnologies.com/html/template/attendance-employee.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/attendance-employee.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:15	106625/106625	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:36%20GMT	https://smarthr.dreamstechnologies.com/html/template/departments.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/departments.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:16	116888/116888	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:36%20GMT	https://smarthr.dreamstechnologies.com/html/template/designations.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/designations.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:16	120738/120738	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:38%20GMT	https://smarthr.dreamstechnologies.com/html/template/timesheet.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/timesheet.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:16	156068/156068	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:38%20GMT	https://smarthr.dreamstechnologies.com/html/template/shift-scheduling.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/shift-scheduling.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:17	106269/106269	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:38%20GMT	https://smarthr.dreamstechnologies.com/html/template/overtime.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/overtime.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:17	138073/138073	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:36%20GMT	https://smarthr.dreamstechnologies.com/html/template/clients.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/clients.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:18	133403/133403	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:38%20GMT	https://smarthr.dreamstechnologies.com/html/template/projects.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/projects.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:18	90295/90295	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:38%20GMT	https://smarthr.dreamstechnologies.com/html/template/tasks.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/tasks.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:18	134129/134129	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:38%20GMT	https://smarthr.dreamstechnologies.com/html/template/task-board.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/task-board.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:18	116776/116776	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:38%20GMT	https://smarthr.dreamstechnologies.com/html/template/leads.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/leads.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:19	120434/120434	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:38%20GMT	https://smarthr.dreamstechnologies.com/html/template/tickets.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/tickets.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:19	104185/104185	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:36%20GMT	https://smarthr.dreamstechnologies.com/html/template/estimates.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/estimates.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:19	102920/102920	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:38%20GMT	https://smarthr.dreamstechnologies.com/html/template/invoices.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/invoices.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:19	99038/99038	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:38%20GMT	https://smarthr.dreamstechnologies.com/html/template/payments.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/payments.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:20	112292/112292	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:36%20GMT	https://smarthr.dreamstechnologies.com/html/template/expenses.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/expenses.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:20	107428/107428	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:38%20GMT	https://smarthr.dreamstechnologies.com/html/template/provident-fund.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/provident-fund.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:20	104888/104888	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:38%20GMT	https://smarthr.dreamstechnologies.com/html/template/taxes.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/taxes.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:21	102416/102416	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:36%20GMT	https://smarthr.dreamstechnologies.com/html/template/categories.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/categories.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:21	113175/113175	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:36%20GMT	https://smarthr.dreamstechnologies.com/html/template/budgets.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/budgets.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:21	109429/109429	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:36%20GMT	https://smarthr.dreamstechnologies.com/html/template/budget-expenses.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/budget-expenses.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:22	108365/108365	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:36%20GMT	https://smarthr.dreamstechnologies.com/html/template/budget-revenues.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/budget-revenues.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:22	131735/131735	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:38%20GMT	https://smarthr.dreamstechnologies.com/html/template/salary.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/salary.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:22	100511/100511	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:38%20GMT	https://smarthr.dreamstechnologies.com/html/template/salary-view.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/salary-view.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:22	127122/127122	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:38%20GMT	https://smarthr.dreamstechnologies.com/html/template/payroll-items.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/payroll-items.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:23	105041/105041	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:38%20GMT	https://smarthr.dreamstechnologies.com/html/template/policies.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/policies.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:23	103105/103105	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:36%20GMT	https://smarthr.dreamstechnologies.com/html/template/expense-reports.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/expense-reports.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:23	101893/101893	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:38%20GMT	https://smarthr.dreamstechnologies.com/html/template/invoice-reports.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/invoice-reports.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:24	99006/99006	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:38%20GMT	https://smarthr.dreamstechnologies.com/html/template/payments-reports.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/payments-reports.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:24	103343/103343	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:38%20GMT	https://smarthr.dreamstechnologies.com/html/template/project-reports.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/project-reports.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:24	100653/100653	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:38%20GMT	https://smarthr.dreamstechnologies.com/html/template/task-reports.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/task-reports.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:25	100794/100794	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:38%20GMT	https://smarthr.dreamstechnologies.com/html/template/user-reports.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/user-reports.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:25	106200/106200	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:36%20GMT	https://smarthr.dreamstechnologies.com/html/template/employee-reports.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/employee-reports.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:25	102282/102282	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:38%20GMT	https://smarthr.dreamstechnologies.com/html/template/payslip-reports.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/payslip-reports.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:25	100694/100694	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:36%20GMT	https://smarthr.dreamstechnologies.com/html/template/attendance-reports.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/attendance-reports.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
12:00:26	104517/104517	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:38%20GMT	https://smarthr.dreamstechnologies.com/html/template/leave-reports.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/leave-reports.html	(from https://smarthr.dreamstechnologies.com/html/template/admin-dashboard.html)
